original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
Presiden Jokowi Sebut Soft Launching Bandara kertajati  24 Mei,twitter,0,0,0,0
"   Pojok Satu Polisi Masih Selidiki Kasus Presiden  PKS, Punya Kemungkinan Tak Ada Unsur Pidana  ",twitter,0,0,0,0
"      Begitu pula kristen, teman saya banyak yang dari gak JW. Penerapan dalam kehidupannya pun berbeda dengan kristen yang ada di indonesia daerah lain. Jadi menurut saya, kultur budaya nusantara yang beragam tersebut mampu berkolaborasi dengan agama/   ",twitter,0,0,0,0
"  Jokowi sudah menyerah saatnya gantikan Jokowi, lengserkan jokowi    ",twitter,0,0,1,1
Umur 20 tahunan tapi udah puluhan kali bolak balik konsul psikiater,twitter,0,0,0,0
          Gini umat islam dibodohi pake kata fiksi. Dan alasan  almarhum  rusudahi membuat     the santanicverse     berasal pembodohan seperti ini. Fiksi itu imanijer *angan2. Kalau tujuan untuk membela   banyak  ,twitter,0,1,0,0
    KAMU LAH HOMO yang PALING SIAL BAJINGAN GOBLOK...KALAU TERLALU GIAN KAMU AMPUT ANJING DITEPI JALAN TU.....SEMOGA KAMU TERIMA BALASAN NYA NANTI...    ,twitter,0,0,0,1
Mengajak anak-anak dalam peledakan bom tidak mungkin  muncul dari orang yang memahami Islam. Itu tindakan keji.  - Aman Abdurrahman    ,twitter,0,0,0,0
"  Pacarnya Bowie, cece si banci salon dan banci tampiln       ",twitter,0,0,0,0
"    Udah dimicin ae zon, bilang kampang gitu. kok jadi kesel bangsat lah      ",twitter,1,0,0,1
  Alah kontol    ,twitter,1,1,0,0
  Gi ngocok memek say    ,twitter,1,0,0,0
"      : Babang dengan kontol tebel, jembut rimbun, colinya bikin ngiler          ",twitter,1,0,0,0
  Gue baru nyadar kalo situ baru ngefollowback saya. Kelamaan umroh ya? Mana oleh-oleh onta mekkah? Iya salam kenal Dav.    ,twitter,0,1,0,0
  Bubarkan saja kpk biar leluasa para koruptor memperkaya diri di Negri ini,twitter,0,0,0,0
"        Susah bang, jawa udah dipegang jokowi, antek dia semua, sedihhh sih      ",twitter,0,0,1,1
  Cuma rezim ini orang kaya dia berani tampil di layar kaca. Mohon segera ambil tindakan    ,twitter,0,0,1,1
     memang  otoriter! Buktinya   selalu OTT? Padahal dari  partai politiknya sendiri banyak ya?   &   Ditangkap  semua?,twitter,0,0,1,0
"  Dosa di rumah atau di tempat privasi kamu, itu kamu dengan Tuhan.   Tapi, jangan mempengaruhi budaya songsang ini kepada mereka yang tidak bersetuju denganmu dan janganlah merosakkan sistem kekeluargaan normal manusia.  Tolak budaya lgbt ",twitter,0,0,0,1
              Cebong itu badut nya China cuma dikipasin sama uang recehan galaknya bukan main,twitter,0,1,1,1
"  Apakah berkat solat dan mengaji atau berkat belajar ilmu yang dikembangkan para kafir, Pak Lukman?  ",twitter,0,1,0,1
"  Yang heran memang, dalam Budaya Indonesia hari ini, orang seperti Arteria, Fahri, Fadli- yang jualannya memang cuma teater- terus menerus juga jadi narsum berita. Yang punya kamera juga jelas memang cuma mencari teater, sengaja dibuat insentif buat monyet.",twitter,0,0,0,1
CEPAT BERIKAN AKU BEBERAPA EKOR CHANGBIN HYUNK. PENGEN DIBULLY SAMPE TITIT DARAH PENGHABISAN    ,twitter,1,0,0,0
"  Kok cuma cina non muslim yang dibantai? Tuh si   juga cina, usir juga dong.  ",twitter,0,1,0,1
                                        Salah,twitter,0,0,0,0
    + fed well + benar benar memotivasi + jarang rebutan bias + dapet merch dia gampang dan lumayan murce  - dibilang lesbi -     cOwOknYa kOk cANtik          ,twitter,0,0,0,1
  iya juga ya pertanyaan  abang   ini. lantas kami menyebut orang yang bukan beragama islam dengan sebutan apa? kenapa sebut non muslim gak  terima. aneh2 aja rezim ini.. zaman pak beye dulu gak  ada yang kek beginian.  TepokJidat. ya sudah la intinya  20,twitter,0,1,0,0
"  Ini orang ga tau Islam, tapi belagu dan asbun.    Pidato Jokowi udah sesuai ayat Quran: Allah tak akan ubah nasib suatu kaum kecuali  mereka  mengubahnya.     Kalo mau ganti presiden, rakyat sendiri yang harus mengganti. Baru Tuhan mengganti. Kehendak rakyat dulu,  ",twitter,0,0,0,0
Perasaan kemarin2 pake Axis aman2 aja deh di rumah. Kok 2 minggu ini kacrut kali sih jaringannya ,twitter,0,0,0,1
Gak enak bego dituduh-tuduh sama sesuatu hal yang gak pernah gue lakuin!    ,twitter,0,0,0,1
punya otak? taruh dimana? pasti taruh di congor lo kan?    ,twitter,0,0,0,1
    Si Terdakwa Penista Agama Alias Si Ahok Babi Jamban tuh yang Morfotin Uang Rakyat jakarta,twitter,0,1,1,1
  Lah lu bom apa gimana?jauh jauh dah gua nih takut    ,twitter,0,0,0,0
"  Yakinlah gabungan yang disokong tetap berkesan    Oleh itu tolonglah kami untuk menolong kamu    Kerana akhirnya nikmat usaha ini adalah untuk semua    Kamu untuk kami, kami untuk kamu    Untuk bangsa, agama dan negara.    SOKONGLAH PAKATAN HARAPAN!  ",twitter,0,0,0,0
"    Pak   sebelum Anda menjelaskan, Quran hanya kitab sampah berbahaya, kekacauan terus terjadi  ",twitter,0,1,0,1
Gils ada yang jual pc jucan 100 aja gue mikir2         kw Edan    ,twitter,0,0,0,0
sadar gak sih lepas sepatu tapi masi kaos kaki iku bau banget woiii ya ampun kayak ambu silit    ,twitter,0,0,0,0
  Najis sok banget jutek iyuuuh. Gua mau nyanya aja..    ,twitter,0,0,0,0
      Sekali-kali tidak akan masuk surga kecuali orang-orang Yahudi atau Nasrani    . Demikian itu (hanya) angan-angan kosong belaka     (QS 2:111)      ,twitter,0,0,0,0
"    Mata yang sipit, ya walaupun banyak yang bilang petet dan semacamnya but i just love my eyes so much.      ",twitter,0,1,0,1
Bubarkan saja tuh DPR sama KPK...sama aja bodoh nya,twitter,0,0,0,1
    : Brondong SMP kontol cakep panjang! Croott   ,twitter,1,0,0,0
Tapi apa aku tahu..  Ramai hanya mampu bisu..  Tak mahu buang malu..  Takut kepala tembus peluru..    ,twitter,0,0,0,0
"  Apa cuma aku aja yang pengen taeyong di nct china juga hehe (jangan hujat aku please ini cuma  pendapat aja). Fanbase ty di china cukup gede dibandingkan  member yang lain. tapi pengen ty istirahat juga, tapi pengen liat ty terusss ",twitter,0,0,0,0
Itu manusia kok selalu  pamer payudara yah... gak  ada gaya lain apa??? Kayak sengaja buat mancing para pria... Banci ini menjijikan sekaliiii... Sok cantiiiiiikkkkk.....,instagram,1,0,0,1
"dibuat buat banget anjing , memek udah rakitan , muka hasil operasi setidaknya suara ga usah dibuat buat asli ga ada bagus bagusnya tolol",instagram,1,0,0,1
Kemarin2 ada yang minta Khilafah berdiri di Indonesia kan? Tuh pintunya dah dibukain ISIS dengan bom bunuh diri di jakarta.,twitter,0,1,1,0
Ahhhh kontol sodok memek tika dengan ganas ahhhhhhhhhh uhffffff kontol satu lagii sodok anal tika ohhhhhhhhh saling lomba nyodoknya ahhhh,twitter,1,0,0,0
  pak jokowi bisa menguasai saham pt frefoo   51  persen  kaum bani cabul kaum kampret yang kejang yang nyinyir    ,twitter,0,0,0,1
  Maksudnya dia cacat?    ,twitter,0,0,0,0
"      Dalam beberapa hal banyak silang pendapat ulama,tapi yang tidak silang pendapat adalah diantaranya salat di awal waktu   menikah",twitter,0,0,0,0
"        Bah otak onta satu ini bener2 sedeng sudah,saya tau ulama mu membicarakan ekonomi muslim,jangan di ulang2 onta somplak..saya hanya tanya tu gimana cara memperkuat ekonomi muslim,gituu",twitter,0,1,0,1
"bodo menyampah aku baca semua rumours pasal transfer window nanti. baik cakap je senang   SEMUA PLAYER STAR , STRIKER POWER , MID POWER , DEF POWER SEDANG DIBURU OLEH MANCHESTER UNITED. CLUB LAIN BOLE PERGI MAIN JAUH2 SEBAB MENYU NAK KUMPUL semua STAR dalam CLUB. SEKIAN kepala bana.    ",twitter,0,0,0,1
"          Itu anda katholik jangan Samakan dengan kami umat Islam,, akidah kami berbeda dengan anda....    ",twitter,0,0,0,0
"Rentetan kasus kriminal terkait perbankan, mulai dari skimming hingga pembobolan kartu kredit ini membuat nasabah was-was akan keamanan data mereka.",twitter,0,0,0,0
Menyamakan Allah SWT yang dungu & biadab dengan Tuhan di balik gerhana adalah PENYESATAN,twitter,0,1,0,0
lewat kamar kamu liat kamu elusin memek/ heh ngapain itu tangannya? -barom fc    ,twitter,1,0,0,0
"presiden kita, baiknya terlalu sedikit, BOHONGnya terlalu banyak! blokir jokowi lengserkan jokowi",twitter,0,0,1,1
"E kaka nona yang paling bodoh dan goblok Manokwari sekarang so jadi ibu kota Propinsi Papua barat Kaka,bodoh jangan dipiara Kaka  ",twitter,0,0,0,1
"SWIMWEAR PUNYA MAJIKAN DICOLONG DASAR BABU GA TAU DIRI. CEPET KEMBALIKAN ! 1X24 JAM  GA MINTA MAAF , LO SIAP DIPASUNG !!",instagram,0,0,0,1
pengusiran syariah ko jadi mirip sama di usir nya nabi sama kafir quraisaya  ya? Masa mau si disamain sama kafir quraisaya ,twitter,0,0,1,0
" mami langsung berbalik badan. Mami cium kamu, mami kenyot lidah kamu. Sampai kamu kewalahan. Kamu mulai remas tetek mami",twitter,1,0,0,0
Rakyat butuh pangan yang disediakan beton bertulang...,twitter,0,0,0,0
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjuntukan kembali bertemu  dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (21/4)  Seba Baduy 2018     Gaaaasss",twitter,0,0,0,0
  Orang udik sok pinter ya gini ini jadinya yang keluar dari congornya....    ,twitter,0,0,0,1
Genosida Muslim Rohingya oleh Teroris  buddha  Myanmar!    +80 desa Muslim Rohingya telah dibakar Teroris  buddha !        ,twitter,0,1,0,1
  Ha ha ha ha ha ....calon presiden ..cuma jago cocot ha ha ha ...ngurusi DKI kagak becus ha ha ha ha    ,twitter,0,0,0,1
suruh jawab salam pun susah ke anak babi ni eii babi nya jeezzzz    ,twitter,0,0,0,1
"Rame-rame Hijrah ke PBB, Pengamat: Kemungkin an PPP Tidak Lolos Ambang Batas Parlemen",twitter,0,0,0,0
       Video lengkap ada di Youtube yak 30 menit sekian dan mejelekkan SBY. Elo cari aja STRATEGI PRABOWO.,twitter,0,0,1,1
    :   gue lebih setuju kalau DPR yang di bubarkan,twitter,0,0,1,0
"Setelah AS Menyerang Suriah yang didukung Israel, Turki dan Arab Saudi, Warga Palestina yang di Jalur Gaza melakukan aksi demo bakar bendera AS   beri dukungan kepada Presiden Suriah Bashar Al Assad.    pertanyaan ya : yang suka demo bawa bendera Palestina kem",twitter,0,0,0,0
  Hidup pak jokowi ada layak menjadi presiden 5 tahun ke depan lagi,twitter,0,0,0,0
"VCS yuk tante,ibu2,janda,jilboob,SMA,SMK,SMP,Mahasiswi yang lagi sange DM ga usah malu2 langsung aja DM privasi AMAN ",instagram,1,0,0,0
"Itu hanya Oknum kami damai  kami toleran kami tidak diajarkan untuk membunuh bahkan dalam perang sekalipun kami diajarkan adab adab seperti apa??  contohnya,, junjungan kami membunuh semua keluarga seorang wanita yahudi dan menjadikan wanita itu janda... beberapa hari setelah mereka membunuh semua keluarga wanita itu maka junjungan kami mengkawini wanita itu lalu kami akan membuat narasi jika junjungan kami menikahi  janda-janda tua dan miskin..   jangan melampaui batas jadi ingat ya..ingat ya tanamkan di otakmu kami damai..kami toleran 
",kaskus,0,0,0,0
    Udik luh    ,twitter,0,0,0,1
    HTI juga oranganisasi dengan paham terlarang di Bumi Pancasila jadi harus Segera di Bubarkan,twitter,0,0,0,1
"Hai gaes... Sebentar lagi Agustus. Jangan lupa dibunderi ya tanggalnya! Tanggal 12 Agustus 2018 yuk kita seru-seruan bareng kami Kocak Aula. Ada Kak Mila Armidya Sari, Kiwil Lutfi Afifih cungkring  Arjuna Jawa, sikribo Jimat, dan aku.    ",twitter,0,0,0,0
"Allahuakbar, demi Allah demi Rasulullah dan para sahabat dan para tabiin. Harus ditegakkan khilafah yang akan menjamin kehidupan umat islam.",twitter,0,0,1,0
"Pantek induak laki amak ang dek ang, jadi mentang-mentang namonyo ayah, amak, mintuo, laki, bini harus perai?  Tapi iyo jo tu mah. Ang idu lancik baruak ciek lu lah.
",kaskus,0,0,0,1
"pada baru tahu  contoh di sini aceh dan madura agamanya jauh lebih menghancurkan dari timur tengah  babi nusantara itu di isi orang tolol kuadariat yang tidak tahu arti  kemajuan rata2 di isi orang bebal, yang selalu mengulang ketololan yang sama mereka berharap dengan mengulang ketololan yang sama terus menerus, akan membuat negara ini maju
",kaskus,0,0,0,1
" kayak yang udah paham begitu sama urusan hijrah, nah lo apa kabar??? Semua orang punya alasan sendiri untuk go public ato ga...cuma rakyat jelata aja komentarnya udah macam betul aja  ",instagram,0,0,0,0
 Anjeng kau babi mau gue sepong ga kontol lo ngentot yuk gua lagi horny ne ,twitter,1,0,0,0
"Tiap buka IG, muncul lah dia.. dengan lagu bobo di mana terus.. baru punya lagu ya? Kek nya norak begitu   udah gitu pamer payudara mulu..  yang laen joget nya biasa ajah, kenapa cuma lucinta luna yang goyang payudara   wanita seutuh nya ga mungkin  kek gitu.. malu  ",instagram,1,0,0,1
"orang seminggu sekali berisik udah langsung di bacok, giliran yang sehari 5x berisik plus bangunin orang tidur kaga ada yang ngebacok.  emang sekte pedo kaga mau tersaingi  
",kaskus,0,1,0,1
Kevin Sanjaya iki emang geblek    ,twitter,0,0,0,1
2. Kesukaan atas Ganjar Pranowo disebabkan beberapa gebrakan penting yang dilakukan olehnya selama menjabat sebagai gubernur Jawa Tengah  Eko tren Ganjar Yasin No 1,twitter,0,0,0,0
SOLUSINYA ada Dua pilihan    artinya Harus Melalui Ekonomi :   1. Anda Memilih Ekonomi Perdagangan   2. Atau Anda Memilih Ekonomi Negara.,twitter,0,0,0,0
  Woi kecoa lu bisa baca dari atas? Jangan terlalu dungu ya dasar kecoa..        ,twitter,0,0,0,1
"Habis berenang di safari, pasti mata sepet., resiko mata sipit, mudah ngantuk,,    ",twitter,0,0,0,0
Kalian semua lucu yang membenci lucinta luna.katanya benci .gak  suka.nge comment yang ada malah menghina.setau saya kalo benci mah seseorang gak  usah di follow.ini gak  ig nya kalian follow.terus kegiatan2 nya pun klian liat juga kan lucu.  aku sih kalo gak  suka ma seseorang itu ig nya  langsung  saya blok .biar saya gak  pernah liat lagi,instagram,0,0,0,0
Semoga dengan penambahan infrastruktur yang dilakukan  memunculkan atlet atlet berbakat dari Papua. Ingat 2019 pilih Jokowi ya biar Papua pembangunannya lebih dahsyat lagi. Karena baru saman Jokowi Papua benar benar diperhatikan. Selamat buat Papua ,twitter,0,0,0,0
Itu manusia kok selalu  pamer payudara yah... gak  ada gaya lain apa??? Kayak sengaja buat mancing para pria... Banci ini menjijikan skaliiii... Sok cantiiiiiikkkkk.....,instagram,1,0,0,1
"dibuat buat banget anjing , memek udah rakitan , muka hasil operasi setidaknya suara ga usah di buat buat asli ga ada bagus bagusnya tolol",instagram,1,0,0,1
Kemarin2 ada yang minta Khilafah berdiri di Indonesia kan? Tuh pintunya dah dibukain ISIS dengan bom bunuh diri di jakarta.,twitter,0,1,1,0
Ahhhh kontol sodok memek tika dengan ganas ahhhhhhhhhh uhffffff kontol satu lagii sodok anal tika ohhhhhhhhh saling lomba nyodoknya ahhhh,twitter,1,0,0,0
"Sebelum lu ikutan orang lain dan jadi bloon, mending lu baca rule dv nya dulu jink...  Sara Adalah:  1. Menghina ,menyindir suku agama ras golongan, baik halus maupun kasar secara frontal, dengan kata2/ gambar.  2. Tidak diperbolehkan menyalahgunakan nama/panggilan untuk tokoh agama seperti Nabi, Tuhan, Malaikat, etc.  Contoh: Mamad, Kristol, Yesyes, auloh, Awloh, etc.  3. Kalimat/kata yang memancing sara, contoh: mamad pedofil, muhammad istrina banyak, yesus berzina dengan hewan, yesus bersempak, dan lain lain  Jangan kan di agama yang lu anut, di rule dc aja, lo bakalan di banned anjinkk...   menghina,menyindir dengan postingan fakta   kenyataan itu sih gak salah lah   kayak kubilang maria itu si lonte kecil yang gak bisa menjaga keperawanan/kesuciaan   gampang di rayu untuk dihamili    sedikitapiun gak ada salahnya . faktanya seorang anak gadis perawan itu seharusnya bisa menjaga keperawanan,kesuciaan    tidak gampang dirayu untuk dihamili   kubilang mengenai lubang pantat itu ciri khas katholik juga gak ada salahnya  faktanya lihat aja maraknya kasus pemuka agama katholik pedofil gay perkosa sodomi rusuk lubang pantat anak laki2 kecil di dalam gereja katholik  faktanya paus si bapa suci katholik aja mat   lubang pantatnya lagi ditusuk oleh pria muda   kubilang muslim itu paok ..juga gak ada salahnya  faktanya sampai sekarang kafir hebat yang  kuasai perekonomian,kemiliteran,teknologi,.penduidikan di dunia ini    kubilang ras huana indon itu paok juga gak ada salahnya .. faktanya warga pendatang  ras cina yangj jumlahnya gak sampai 5  persen  itu mampu kuasai perekonomian   jadi majikan di indonesia   mau banned gua    ..gua udah capek tahun demi tahun kena abuse oleh moderator sinophobia   juga moderator kristen radikal,muslim radikal 
",kaskus,1,1,0,1
Kalo Suka ngejelek jelekin lucinta luna Awa di Cakar Makanya Heaters Jangan pada ngebully ntar dicakar hahaha,instagram,0,0,0,0
Tidak ada kata ampun dan maaf kalo rakyat sudah ngebuat pengadilan terbuka liwat gerakan revolusi ganyang PKI GAYA BARU berikut CINA PKI,twitter,0,1,1,1
mhhh lepas ya rok mini kamu *buka rok masukin kontol ke memek basah kamu :* mmmhh genjot   sampe kamu kesakitan mhhhh grrr ah,twitter,1,0,0,0
"Jalanya bencong begitu ... Ancurr deh,ada gitu istri pagi2 mau berenang pke full make up begitu,ough skenario yang  tidak masuk akal .",instagram,0,0,0,1
jangan lupa sbelum bom bunuh diri bawa viagra inex dan kondom  hanya orang bodo yang mau dibodohin.kafir=non muslim. jihad=bunuh masuk sorga..,twitter,1,1,1,1
Pahanya kaya paha babi abis di suntik pake borak .gua kok jijik ya liat dia berpenampilan begitu .perut dimana pinggang dimana yang operasi lo dokter apa tukang potong ayam mas fatah ,instagram,0,0,0,1
"judul di listing tidak sama dengan judul asli, apalagi isinya  
",kaskus,0,0,0,1
    Tapi aku tetap berdiri kukuh dengan tweet pertama  aku. Menggunakan agama untuk mainan politik.,twitter,0,1,0,0
     Arab saudi komunis hanya antek PKI yang mengkriminalisasi  ulama,twitter,0,1,1,1
"  Soalnya, kalo pas dirazia poilsi / pks (polisi keamanan sekolah), yang ngga pake kerudung disuruh rambutnya diiket. yang berjilbab tapi pas dirazia terciduk ngga pake jilbab, disuruh pake taplak sampe jam pulang.             ",twitter,0,0,0,0
"kalau pak jokowi  diam dan merasa gak terusik bisa apa? bisa jadi peristiwa itu ada,salahnya si kunyuk Arseto bawa nama pak jokowi  sekarang kaya! dulu sbelum jadi RI 1 pelaporan 27 M,setelah jadi RI 1,setiap bln gak ada pengeluaran,gaji ditabung ,pasti kaya lah!   ",twitter,0,0,0,1
Belum selesai pertandingannya belum bisa dibilang kambek,twitter,0,0,0,0
DAP ANTI ISLAM   undi PKR undi DAP    Mohon sebarkan seluasnya.. Jangan benarkan DAP menjajah walau seinci pun bumi Malaysia ni!!! Allahuakhbar,twitter,0,1,0,1
"  Kau kan transgender Iyain aja, biar kau tenar    ",twitter,,0,0,1
"Mau telepon kampret gitu yakkkk, nyatanya plis sekarat....    ",twitter,0,0,0,1
        Bukannya teraweh malah nyebar spoiler anjir anjir jancuk lah    ,twitter,0,0,0,1
  DM(di memek)maksudnya ndok    ,twitter,1,0,0,0
     jakarta diambang kehancuran ditangan anies dan sandi. karena mereka berdua gak  bisa apa-apa bro,twitter,0,0,1,1
  Secara alami perempuan selalu memberi perhatian kepada anak- anak dan keluarga. Itu yang membuat gerakan perempuan menjadi penting karena ia selalu fokus pada kesejahteraan keluarga yang artinya kesejahteraan rakyat juga terjamin  . Selamat Hari Karti ni,twitter,0,0,0,0
"Kacau, palsu, sok cantik, munafik, pembohongan publik, sensasi dan yang pasti bencong   ",twitter,0,0,0,1
  Tidur bolot    ,twitter,0,0,0,1
"Presidenku titisan kecebong. prabowo titisan macan asia. Habib rizieq titisan mick jegger ahok titisan mani encer
",kaskus,1,0,0,1
"singak ek lagi!!! lagi-lagi singak ek memancing dan memecah belah Nkri....singak ek pancen ASU...singak ek yang baik adalah singak ek yang modar!!!
",kaskus,0,0,0,1
"Di sini terapis kalo gue bilang gampangan, ada beberapa kali kalo ga lupa 5 kali gue ambil diamon tapi dengan sedikit  ssi gue bisa  eksekusi tuh terapis, ada satu terapis walau di gembok dia mau gue gue eksekusi walau sedikit sulit tapi bisa  tuh nyelonong masuk hihihi  ada juga terapis s cakep belikan rokok dan gue bebas eksekusi padahal gue ambil diamon dan yang gue heran dia  tidak di gembok  dan terakhir belum lama dengan miss disini juga gue ambil diamon, dan di room dia nawarin ml asal ada tips nya, gue blagi gue ada cepe dan dia mau dan sekali lagi yang gue heran dia  tidak di gembok dan tanpa pengaman pun dia mau gue eksekusi  rezeki anak soleh hahaha
",kaskus,1,0,0,0
"Lanjut ya.. Kata om x, kapitalisme yang kejam harus digantikan dengan sistem syariah  islam,dn pemimpin negara adalah khilafah seperti sabda rasul",twitter,0,0,1,1
"Di dunia kontemporer saat ini, kelakuan delusional makin banyak saja di dunia maya.   Delusional merupakan penyakit kejiwaan yang melihat dirinya besar melebihi kapasitas aslinya. Sifat delusif ini bisa membuat seseorang menjadi jumawa dan tak mengenal batas pijakannya.  mungkin  seperti itu juga yang sedang dialami oleh mantan Panglima TNI, Gatot Nurmaentaryo. Pasalnya, jenderal bintang empat itu dalam sebuah pidato menyamakan dirinya dengan sahabat Nabi, Khalid bin Walid   Saat itu dirinya sedang memberikan kuliah umum di Mahad Al Zaytun, Indariamayu. Kemudian ada pertanyaan , bagaimana perasaannya saat dicopot dari jabatan Panglima TNI.   Di saat itulah GN menyamakan dengan dirinya dengan Khalid bin Walid. Melalui cerita kiasan itu, seakan ia ingin menyampaikan bahwa dirinya tidak mengejar jabatan apapun, namun hanya untuk mengabdi pada agama, bangsa dan negara. Sebagaima Khalid bin Walid.  Tentu saja, apa yang diucapkan oleh GN itu sangat jauh dari kenyataannya. Baik dari segi substansi maupun cara penyampaiannya.  pertama , GN jelas secara kualitas sangat jauh dibandingkan  seorang sahabat Nabi. Kapasitas pribadi GN tidak layak untuk disandingak an dengan Khalid bin Walid.  Sahabat Nabi merupakan sosok yang sholeh secara pribadi dan sosial. Ia tak mungkin  melalukan tindakan yang bertentangan  agama.   Berbeda dengan GN, misalnya, yang belakangan diketahui memiliki hubungan terlarang dengan staffnya sendiri.   Kedua, tak mungkin  GN hanya mengabdi pada agama, bangsa dan negara saja. Apalagi bila dirinya mengaku tak melirik jabatan apapun.   Faktanya menjelang dicopot kemarin, GN terbukti secara menyakinkan sedang bermanuver politik. Ia mendekati basis massa Islam untuk mendapatkan simpati. Misalnya, melalui pendapat-pendapatnya soal kasus aksi berjilid 212 atau kasus pencekalan ke AS beberapa waktu lalu.  Apa yang dikatakannya itu menjadi isapan jempol belaka bila dia mengaku tak bermain politik. Hal tersebut adalah tindakan bermuka dua dalam dunia politik.  Dengan adanya koentaras antara perkataan dan tindakannya tersebut, maka GN tak layak disamakan dengan Khalid bin Walid. Menyamakan keduanya sama saja menghina kualitas sahabat Nabi itu sendiri.  Di sisi lain, sifat delusional tersebut juga menampilkan sikap yang angak uh dan jumawa karena menempatkan dirinya tidak pada tempatnya. Ia meninggikan dirinya seolah seluruh rakyat Indonesia memandang positif sosoknya. Dan, akan selalu berpihak padanya.   Begitulah sifat delusif yang bisa menjatuhkan seorang tokoh. Jangan sampai kita tertipu oleh mulut yang hanya   lamis  .
",kaskus,0,0,0,0
  rif  aja mengakui kalo dia transgender bahkan dia kalo sholat pun memakai sarung sebagaimana dia memakai seperti kaum pria dan  rif pun di hargai sangat oleh para netizen dan awak media akan tetapi kenapa lu tulang lunak ini  tidak mengakuinyaa bahwa dia transgender,instagram,0,0,0,0
kalo  lo liat video perlakuan TNI ke rakyat asli papua  lo bakal bilang mending pisah aja wir     HELL NO!!     ,twitter,0,0,0,0
"mana nih katanya religion of peace , kok kerjaannya ngebom terus    Ini bukan Islam ! Ini hanya oknum2 tertentu  !    Nih gue tanya , terus kok oknum nya munculnya banyak banget :            ketauan tuh ajarannya dari kriminal perang sih makanya gak  bener  mana tuh kasus terorisme dari katholik , padahal orang katholik di dunia jumlahnya hampir 2x muslim , tapi damai2 aja tuh , malah mereka bantuin  para monyet2 , eh refugee maksud gue , untuk tinggal di negara mereka.  keliatan kan kalau islam yang agama kafir   sharing cewek muslim buat jadi budak seks dong kalo yang cowo muslim dibakar aja  
",kaskus,1,1,0,1
      cacat begitu ican goblok    ,twitter,0,0,0,1
  Aku sama mas   jawa katholik mas  nya brewokan semua. Apakah sebuah kebetulan?    ,twitter,0,0,0,0
"          Bapak Reformasi tidak seharusnya seperti itu. Harus nya memberi contoh yang baik, bukan banyak cocot.    ",twitter,0,0,0,1
  Haduhhh haduhhh belajar gembel dari siapa    ,twitter,0,0,0,1
"Kalau sudah kalah, ya kalah aja. Nggak perlu menghina negara kami. Makanya kalau sudah bawa nama negara di pertandingan international, yah berjuang sekuat tenaga. Jangan kalah abis itu menghardik, apalagi negara lain. Nggak cocok kamu jadi atlet.  Jadi sopir taksi aja kamu. Sopir taksi aja bisa berkelakuan sopan sama penumpangnya. Masak kamu yang atlet nggak bisa. Dasar pecundang Lemahhhhh. Udah berhenti aja dari atlet sepak bola. Jadi dari ver taxi aja",instagram,0,0,0,1
anjir pindah aja lu sono ke Arab haha ngapain lu disini kalo lu mau pemimpim muslim doang.,instagram,0,1,0,1
Haha gila langsung gosong dah gue   Amiiin  Iya dah ntar kapan2 ke papua sekalian ,twitter,0,0,0,0
"Ganyang cina, gantung, bunuh dan lain lain, ngusir orang solat, ancem ga solatin mayat, ga terima mayat dan lain lain sejauh ini pendukung mana mas?
Yuk coba lagi! ",twitter,0,1,0,1
"hmmm ... ane gak heran kader2 pks sangat mengidolakan turki ... emang fustun2 turk mantap   airbagnya gede2  
",kaskus,0,0,0,0
      jual memek kok di sosmed dasar pecun!    ,twitter,1,1,0,0
maaf sipit matamu ku skip  ,twitter,0,0,0,0
Jangan pake lama untuk Lengserkan si Jokowi.,twitter,0,0,1,0
"      Makanya cebong ber IQ 200 sekolam, karena gak bisa bedain fakta dengan provokasi, gak bisa bedain fakta dengan fitnah    ",twitter,0,0,0,1
17. SBY paham mustahil bisa menang pemilihan presiden jika  tidak didukung komunitas tionghoa khususnya para taipan. pemilihan presiden itu sangat mahal !,twitter,0,0,0,0
"  Udah siap di demo berjilid2 sama bani cingak rang ? Malaysia memberlakukan syariat  Islam, tapi melegalkan perjudian dengan berbagai syarat dan ketentuan yang   strict  .    ",twitter,0,0,0,1
  Duh dah lama ga lomba menghias telor   Dulu sekelasku ambis semua Hadiahnya padahal cuma taplak ,twitter,0,0,0,0
  dan homo jadi mau tidak mau saya pun merasa harus membuktikan kalau saya tidak banci ke orang-orang namun sepertinya gagal karena banyak faktor apalagi dengan wajah saya yang bisa dibilang terlalu manis. Kedoyanan para wanita untuk di uwel-uwel. ,twitter,0,0,0,1
    TGB JADI CEBONG gak agak gak  ULAMA CEBONG    ,twitter,0,1,0,1
"Pas lagi makan dapet  omelan itu rasanya seperti makan tai kucing dipagi hari. Gak pake ngunyah, asal telen aja biar cepet abis ini sarapan    ",twitter,0,0,0,0
    mbak kunti-kuntinya tu lhoo \,twitter,0,0,0,0
31. Pantas saja Amerika yang mayoritas KAFIR Kristen Menjatuhkan Bom Atom ke Jepang yang menghancurkan semua termasuk orang2 yang tidak berdosa!!!,twitter,0,1,1,1
aku:ku remas tetekmu ya van:remas aja aku:ah kau punya tetek? seriuslah van:iya baru operasi  ,twitter,1,0,0,0
